-1.18e-010	0
-1.179e-010	0
-1.178e-010	0
-1.177e-010	0
-1.176e-010	0
-1.175e-010	0
-1.174e-010	0
-1.173e-010	0
-1.172e-010	0
-1.171e-010	0
-1.17e-010	0
-1.169e-010	0
-1.168e-010	0
-1.167e-010	0
-1.166e-010	0
-1.165e-010	0
-1.164e-010	0
-1.163e-010	0
-1.162e-010	0
-1.161e-010	0
-1.16e-010	0
-1.159e-010	0
-1.158e-010	0
-1.157e-010	0
-1.156e-010	0
-1.155e-010	0
-1.154e-010	0
-1.153e-010	0
-1.152e-010	0
-1.151e-010	0
-1.15e-010	0
-1.149e-010	0
-1.148e-010	0
-1.147e-010	0
-1.146e-010	0
-1.145e-010	0
-1.144e-010	0
-1.143e-010	0
-1.142e-010	0
-1.141e-010	0
-1.14e-010	0
-1.139e-010	0
-1.138e-010	0
-1.137e-010	0
-1.136e-010	0
-1.135e-010	0
-1.134e-010	0
-1.133e-010	0
-1.132e-010	0
-1.131e-010	0
-1.13e-010	0
-1.129e-010	0
-1.128e-010	0
-1.127e-010	0
-1.126e-010	0
-1.125e-010	0
-1.124e-010	0
-1.123e-010	0
-1.122e-010	0
-1.121e-010	0
-1.12e-010	0
-1.119e-010	0
-1.118e-010	0
-1.117e-010	0
-1.116e-010	0
-1.115e-010	0
-1.114e-010	0
-1.113e-010	0
-1.112e-010	0
-1.111e-010	0
-1.11e-010	0
-1.109e-010	0
-1.108e-010	0
-1.107e-010	0
-1.106e-010	0
-1.105e-010	0
-1.104e-010	0
-1.103e-010	0
-1.102e-010	0
-1.101e-010	0
-1.1e-010	0
-1.099e-010	0
-1.098e-010	0
-1.097e-010	0
-1.096e-010	0
-1.095e-010	0
-1.094e-010	0
-1.093e-010	0
-1.092e-010	0
-1.091e-010	0
-1.09e-010	0
-1.089e-010	0
-1.088e-010	0
-1.087e-010	0
-1.086e-010	0
-1.085e-010	0
-1.084e-010	0
-1.083e-010	0
-1.082e-010	0
-1.081e-010	0
-1.08e-010	0
-1.079e-010	0
-1.078e-010	0
-1.077e-010	0
-1.076e-010	0
-1.075e-010	0
-1.074e-010	0
-1.073e-010	0
-1.072e-010	0
-1.071e-010	0
-1.07e-010	0
-1.069e-010	0
-1.068e-010	0
-1.067e-010	0
-1.066e-010	0
-1.065e-010	0
-1.064e-010	0
-1.063e-010	0
-1.062e-010	0
-1.061e-010	0
-1.06e-010	0
-1.059e-010	0
-1.058e-010	0
-1.057e-010	0
-1.056e-010	0
-1.055e-010	0
-1.054e-010	0
-1.053e-010	0
-1.052e-010	0
-1.051e-010	0
-1.05e-010	0
-1.049e-010	0
-1.048e-010	0
-1.047e-010	0
-1.046e-010	0
-1.045e-010	0
-1.044e-010	0
-1.043e-010	0
-1.042e-010	0
-1.041e-010	0
-1.04e-010	0
-1.039e-010	0
-1.038e-010	0
-1.037e-010	0
-1.036e-010	0
-1.035e-010	0
-1.034e-010	0
-1.033e-010	0
-1.032e-010	0
-1.031e-010	0
-1.03e-010	0
-1.029e-010	0
-1.028e-010	0
-1.027e-010	0
-1.026e-010	0
-1.025e-010	0
-1.024e-010	0
-1.023e-010	0
-1.022e-010	0
-1.021e-010	0
-1.02e-010	0
-1.019e-010	0
-1.018e-010	0
-1.017e-010	0
-1.016e-010	0
-1.015e-010	0
-1.014e-010	0
-1.013e-010	0
-1.012e-010	0
-1.011e-010	0
-1.01e-010	0
-1.009e-010	0
-1.008e-010	0
-1.007e-010	0
-1.006e-010	0
-1.005e-010	0
-1.004e-010	0
-1.003e-010	0
-1.002e-010	0
-1.001e-010	0
-1e-010	0
-9.99e-011	0
-9.98e-011	0
-9.97e-011	0
-9.96e-011	0
-9.95e-011	0
-9.94e-011	0
-9.93e-011	0
-9.92e-011	0
-9.91e-011	0
-9.9e-011	0
-9.89e-011	0
-9.88e-011	0
-9.87e-011	0
-9.86e-011	0
-9.85e-011	0
-9.84e-011	0
-9.83e-011	0
-9.82e-011	0
-9.81e-011	0
-9.8e-011	0
-9.79e-011	0
-9.78e-011	0
-9.77e-011	0
-9.76e-011	0
-9.75e-011	0
-9.74e-011	0
-9.73e-011	0
-9.72e-011	0
-9.71e-011	0
-9.7e-011	0
-9.69e-011	0
-9.68e-011	0
-9.67e-011	0
-9.66e-011	0
-9.65e-011	0
-9.64e-011	0
-9.63e-011	0
-9.62e-011	0
-9.61e-011	0
-9.6e-011	0
-9.59e-011	0
-9.58e-011	0
-9.57e-011	0
-9.56e-011	0
-9.55e-011	0
-9.54e-011	0
-9.53e-011	0
-9.52e-011	0
-9.51e-011	0
-9.5e-011	0
-9.49e-011	0
-9.48e-011	0
-9.47e-011	0
-9.46e-011	0
-9.45e-011	0
-9.44e-011	0
-9.43e-011	0
-9.42e-011	0
-9.41e-011	0
-9.4e-011	0
-9.39e-011	0
-9.38e-011	0
-9.37e-011	0
-9.36e-011	0
-9.35e-011	0
-9.34e-011	0
-9.33e-011	0
-9.32e-011	0
-9.31e-011	0
-9.3e-011	0
-9.29e-011	0
-9.28e-011	0
-9.27e-011	0
-9.26e-011	0
-9.25e-011	0
-9.24e-011	0
-9.23e-011	0
-9.22e-011	0
-9.21e-011	0
-9.2e-011	0
-9.19e-011	0
-9.18e-011	0
-9.17e-011	0
-9.16e-011	0
-9.15e-011	0
-9.14e-011	0
-9.13e-011	0
-9.12e-011	0
-9.11e-011	0
-9.1e-011	0
-9.09e-011	0
-9.08e-011	0
-9.07e-011	0
-9.06e-011	0
-9.05e-011	0
-9.04e-011	0
-9.03e-011	0
-9.02e-011	0
-9.01e-011	0
-9e-011	0
-8.99e-011	0
-8.98e-011	0
-8.97e-011	0
-8.96e-011	0
-8.95e-011	0
-8.94e-011	0
-8.93e-011	0
-8.92e-011	0
-8.91e-011	0
-8.9e-011	0
-8.89e-011	0
-8.88e-011	0
-8.87e-011	0
-8.86e-011	0
-8.85e-011	0
-8.84e-011	0
-8.83e-011	0
-8.82e-011	0
-8.81e-011	0
-8.8e-011	0
-8.79e-011	0
-8.78e-011	0
-8.77e-011	0
-8.76e-011	0
-8.75e-011	0
-8.74e-011	0
-8.73e-011	0
-8.72e-011	0
-8.71e-011	0
-8.7e-011	0
-8.69e-011	0
-8.68e-011	0
-8.67e-011	0
-8.66e-011	0
-8.65e-011	0
-8.64e-011	0
-8.63e-011	0
-8.62e-011	0
-8.61e-011	0
-8.6e-011	0
-8.59e-011	0
-8.58e-011	0
-8.57e-011	0
-8.56e-011	0
-8.55e-011	0
-8.54e-011	0
-8.53e-011	0
-8.52e-011	0
-8.51e-011	0
-8.5e-011	0
-8.49e-011	0
-8.48e-011	0
-8.47e-011	0
-8.46e-011	0
-8.45e-011	0
-8.44e-011	0
-8.43e-011	0
-8.42e-011	0
-8.41e-011	0
-8.4e-011	0
-8.39e-011	0
-8.38e-011	0
-8.37e-011	0
-8.36e-011	0
-8.35e-011	0
-8.34e-011	0
-8.33e-011	0
-8.32e-011	0
-8.31e-011	0
-8.3e-011	0
-8.29e-011	0
-8.28e-011	0
-8.27e-011	0
-8.26e-011	0
-8.25e-011	0
-8.24e-011	0
-8.23e-011	0
-8.22e-011	0
-8.21e-011	0
-8.2e-011	0
-8.19e-011	0
-8.18e-011	0
-8.17e-011	0
-8.16e-011	0
-8.15e-011	0
-8.14e-011	0
-8.13e-011	0
-8.12e-011	0
-8.11e-011	0
-8.1e-011	0
-8.09e-011	0
-8.08e-011	0
-8.07e-011	0
-8.06e-011	0
-8.05e-011	0
