LECROYWRHRO66Zi	56744	Histogram
Segments	1	SegmentSize	2000
Segment	TrigTime	TimeSinceSegment1
#1	13-Nov-2013 11:38:33	0                 
Time	Ampl
-1.312e-010	0
-1.311e-010	0
-1.31e-010	0
-1.309e-010	1
-1.308e-010	0
-1.307e-010	0
-1.306e-010	0
-1.305e-010	0
-1.304e-010	0
-1.303e-010	0
-1.302e-010	0
-1.301e-010	0
-1.3e-010	0
-1.299e-010	1
-1.298e-010	0
-1.297e-010	1
-1.296e-010	1
-1.295e-010	0
-1.294e-010	0
-1.293e-010	1
-1.292e-010	1
-1.291e-010	0
-1.29e-010	0
-1.289e-010	0
-1.288e-010	0
-1.287e-010	0
-1.286e-010	0
-1.285e-010	1
-1.284e-010	0
-1.283e-010	0
-1.282e-010	1
-1.281e-010	1
-1.28e-010	0
-1.279e-010	3
-1.278e-010	0
-1.277e-010	0
-1.276e-010	0
-1.275e-010	1
-1.274e-010	0
-1.273e-010	0
-1.272e-010	1
-1.271e-010	0
-1.27e-010	0
-1.269e-010	0
-1.268e-010	0
-1.267e-010	0
-1.266e-010	1
-1.265e-010	1
-1.264e-010	0
-1.263e-010	1
-1.262e-010	1
-1.261e-010	0
-1.26e-010	0
-1.259e-010	0
-1.258e-010	1
-1.257e-010	0
-1.256e-010	1
-1.255e-010	1
-1.254e-010	0
-1.253e-010	0
-1.252e-010	0
-1.251e-010	0
-1.25e-010	0
-1.249e-010	0
-1.248e-010	1
-1.247e-010	0
-1.246e-010	0
-1.245e-010	1
-1.244e-010	0
-1.243e-010	1
-1.242e-010	1
-1.241e-010	1
-1.24e-010	0
-1.239e-010	0
-1.238e-010	2
-1.237e-010	1
-1.236e-010	0
-1.235e-010	0
-1.234e-010	0
-1.233e-010	0
-1.232e-010	0
-1.231e-010	1
-1.23e-010	2
-1.229e-010	0
-1.228e-010	0
-1.227e-010	0
-1.226e-010	1
-1.225e-010	0
-1.224e-010	0
-1.223e-010	1
-1.222e-010	0
-1.221e-010	3
-1.22e-010	2
-1.219e-010	0
-1.218e-010	0
-1.217e-010	0
-1.216e-010	0
-1.215e-010	0
-1.214e-010	1
-1.213e-010	0
-1.212e-010	0
-1.211e-010	2
-1.21e-010	1
-1.209e-010	1
-1.208e-010	0
-1.207e-010	0
-1.206e-010	0
-1.205e-010	0
-1.204e-010	1
-1.203e-010	1
-1.202e-010	0
-1.201e-010	1
-1.2e-010	1
-1.199e-010	1
-1.198e-010	1
-1.197e-010	1
-1.196e-010	0
-1.195e-010	1
-1.194e-010	1
-1.193e-010	0
-1.192e-010	0
-1.191e-010	4
-1.19e-010	1
-1.189e-010	0
-1.188e-010	2
-1.187e-010	0
-1.186e-010	0
-1.185e-010	1
-1.184e-010	0
-1.183e-010	0
-1.182e-010	0
-1.181e-010	0
-1.18e-010	0
-1.179e-010	1
-1.178e-010	1
-1.177e-010	0
-1.176e-010	0
-1.175e-010	0
-1.174e-010	0
-1.173e-010	1
-1.172e-010	0
-1.171e-010	1
-1.17e-010	0
-1.169e-010	0
-1.168e-010	0
-1.167e-010	1
-1.166e-010	1
-1.165e-010	1
-1.164e-010	0
-1.163e-010	0
-1.162e-010	1
-1.161e-010	0
-1.16e-010	0
-1.159e-010	1
-1.158e-010	0
-1.157e-010	0
-1.156e-010	1
-1.155e-010	0
-1.154e-010	1
-1.153e-010	0
-1.152e-010	1
-1.151e-010	1
-1.15e-010	0
-1.149e-010	0
-1.148e-010	2
-1.147e-010	0
-1.146e-010	1
-1.145e-010	2
-1.144e-010	2
-1.143e-010	1
-1.142e-010	0
-1.141e-010	1
-1.14e-010	0
-1.139e-010	1
-1.138e-010	2
-1.137e-010	2
-1.136e-010	2
-1.135e-010	0
-1.134e-010	3
-1.133e-010	2
-1.132e-010	1
-1.131e-010	1
-1.13e-010	0
-1.129e-010	1
-1.128e-010	0
-1.127e-010	0
-1.126e-010	1
-1.125e-010	0
-1.124e-010	0
-1.123e-010	2
-1.122e-010	1
-1.121e-010	0
-1.12e-010	2
-1.119e-010	0
-1.118e-010	0
-1.117e-010	0
-1.116e-010	0
-1.115e-010	1
-1.114e-010	0
-1.113e-010	0
-1.112e-010	1
-1.111e-010	1
-1.11e-010	0
-1.109e-010	0
-1.108e-010	1
-1.107e-010	0
-1.106e-010	1
-1.105e-010	3
-1.104e-010	1
-1.103e-010	0
-1.102e-010	2
-1.101e-010	2
-1.1e-010	2
-1.099e-010	0
-1.098e-010	1
-1.097e-010	0
-1.096e-010	0
-1.095e-010	2
-1.094e-010	2
-1.093e-010	1
-1.092e-010	1
-1.091e-010	0
-1.09e-010	1
-1.089e-010	2
-1.088e-010	1
-1.087e-010	1
-1.086e-010	2
-1.085e-010	1
-1.084e-010	1
-1.083e-010	0
-1.082e-010	0
-1.081e-010	2
-1.08e-010	0
-1.079e-010	2
-1.078e-010	2
-1.077e-010	1
-1.076e-010	1
-1.075e-010	0
-1.074e-010	0
-1.073e-010	1
-1.072e-010	1
-1.071e-010	0
-1.07e-010	3
-1.069e-010	1
-1.068e-010	1
-1.067e-010	0
-1.066e-010	2
-1.065e-010	3
-1.064e-010	1
-1.063e-010	0
-1.062e-010	1
